price,city,layout,area,condition,ownership,outdoor,lat,lon,url
7458000,Hradec Králové,2+kk,66,Ve výstavbě,Osobní,1,50.193211,15.846519,https://www.sreality.cz/detail/prodej/byt/2+kk/hradec-kralove-novy-hradec-kralove-pod-zameckem/536224588
1400000,Ostatní,1+1,34,Velmi dobrý,Družstevní,0,50.611534,13.743804,https://www.sreality.cz/detail/prodej/byt/1+1/duchcov-duchcov-vrchlickeho/4143866700
12494000,Hradec Králové,4+kk,113,Ve výstavbě,Osobní,1,50.193211,15.846519,https://www.sreality.cz/detail/prodej/byt/4+kk/hradec-kralove-novy-hradec-kralove-pod-zameckem/1033573196
7724000,Hradec Králové,2+kk,64,Ve výstavbě,Osobní,1,50.193211,15.846519,https://www.sreality.cz/detail/prodej/byt/2+kk/hradec-kralove-novy-hradec-kralove-pod-zameckem/418784076
2550000,Semily,2+kk,56,Velmi dobrý,Osobní,0,50.698177,15.436205,https://www.sreality.cz/detail/prodej/byt/2+kk/jablonec-nad-jizerou-jablonec-nad-jizerou-/2234131276
6499999,Trutnov,4+kk,114,Novostavba,Osobní,1,50.668571,15.617894,https://www.sreality.cz/detail/prodej/byt/4+kk/strazne--/1494373196
4890000,Plzeň,2+kk,52,Velmi dobrý,Osobní,0,49.739063,13.391391,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-vychodni-predmesti-sladkovskeho/3793646412
2290000,Most,2+1,54,Velmi dobrý,Osobní,0,50.497543,13.633879,https://www.sreality.cz/detail/prodej/byt/2+1/most-most-zdenka-fibicha/1157522252
3635000,Ostrava,2+1,59,Dobrý,Osobní,1,49.790062,18.255293,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-hrabuvka-horni/2129552204
5490000,Olomouc,3+kk,66,Novostavba,Osobní,0,49.735088,17.297749,https://www.sreality.cz/detail/prodej/byt/3+kk/sternberk--/854483788
22990000,Praha 4,5+kk,114,Novostavba,Osobní,1,50.025375,14.426167,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-branik-udolni/1899717452
3400000,Opava,2+1,61,Před rekonstrukcí,Osobní,0,49.944183,17.916096,https://www.sreality.cz/detail/prodej/byt/2+1/opava-katerinky-edvarda-benese/3321783116
8800000,Praha 5,2+kk,60,Rezervováno,Osobní,1,50.030434,14.375047,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-steparska/88630092
2610000,Ústí nad Labem,3+1,71,Rezervováno,Osobní,1,50.668606,14.064241,https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem-krasne-brezno-v-oblouku/3656278860
8990000,Praha 8,3+kk,75,Po rekonstrukci,Osobní,0,50.126652,14.414045,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-troja-pomoranska/4269749068
3500000,Ostatní,3+kk,71,Rezervováno,Družstevní,0,50.401955,14.126309,https://www.sreality.cz/detail/prodej/byt/3+kk/budyne-nad-ohri-budyne-nad-ohri-popluzni/367944524
6250000,Jablonec nad Nisou,3+1,72,Dobrý,Osobní,1,50.735798,15.169164,https://www.sreality.cz/detail/prodej/byt/3+1/jablonec-nad-nisou-mseno-nad-nisou-msenska/2585682764
5790000,Hradec Králové,3+1,67,Před rekonstrukcí,Osobní,1,50.214203,15.854785,https://www.sreality.cz/detail/prodej/byt/3+1/hradec-kralove-slezske-predmesti-trebechovicka/2884830028
2090000,Ostatní,2+1,40,Velmi dobrý,Osobní,0,50.541279,13.768828,https://www.sreality.cz/detail/prodej/byt/2+1/bilina-ujezdske-predmesti-sibova/3743310668
2300000,Ostrava,1+kk,32,Po rekonstrukci,Družstevní,1,49.777508,18.222057,https://www.sreality.cz/detail/prodej/byt/1+kk/ostrava-vyskovice-vyskovicka/3954078540
6900000,Praha 9,2+1,64,Velmi dobrý,Osobní,1,50.128662,14.50168,https://www.sreality.cz/detail/prodej/byt/2+1/praha-letnany-chotesovska/2166252364
6614735,Klatovy,3+kk,83,Novostavba,Osobní,1,49.388515,13.293184,https://www.sreality.cz/detail/prodej/byt/3+kk/klatovy-klatovy-iv-dragounska/4211475020
3500000,Ostrava,2+1,55,Dobrý,Družstevní,0,49.835316,18.259516,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-marianske-hory-jiriho-trnky/4178469708
7750000,Brno,2+kk,57,Novostavba,Osobní,1,49.216232,16.614239,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-cerna-pole-trida-generala-piky/578446156
12305000,Praha 2,2+kk,60,Velmi dobrý,Osobní,1,50.077267,14.423512,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-zitna/1865995084
23063197,Praha 3,4+kk,105,Ve výstavbě,Osobní,1,50.08567,14.471272,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zizkov-jana-zelivskeho/943612748
8950000,Chomutov,3+kk,84,Velmi dobrý,Osobní,1,50.418575,12.981488,https://www.sreality.cz/detail/prodej/byt/3+kk/loucna-pod-klinovcem--/2785960780
9980000,Praha 2,1+kk,52,Velmi dobrý,Osobní,0,50.077267,14.423512,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nove-mesto-zitna/2229850956
10490000,Praha,1+kk,40,Velmi dobrý,Osobní,1,50.081486,14.43183,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nove-mesto-washingtonova/650363724
4250000,Ostatní,3+1,75,Rezervováno,Osobní,1,48.804363,16.627678,https://www.sreality.cz/detail/prodej/byt/3+1/mikulov-mikulov-kpt--jarose/1995113292
4298440,Bruntál,2+kk,95,Velmi dobrý,Osobní,1,49.985767,17.332325,https://www.sreality.cz/detail/prodej/byt/2+kk/vaclavov-u-bruntalu-horni-vaclavov-/4064174924
7990000,Praha 10,2+kk,51,Ve výstavbě,Osobní,1,50.034393,14.590517,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-/1444467532
4290000,Brno,1+kk,24,Dobrý,Osobní,0,49.222832,16.626659,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-lesna-halasovo-namesti/3172623180
2450000,Most,3+1,69,Dobrý,Osobní,0,50.495934,13.650853,https://www.sreality.cz/detail/prodej/byt/3+1/most-most-javorova/3057541964
5349000,Kutná Hora,3+1,71,Velmi dobrý,Osobní,1,49.9608,15.278563,https://www.sreality.cz/detail/prodej/byt/3+1/kutna-hora-sipsi-17--listopadu/3242091340
3090000,Vsetín,2+1,51,Velmi dobrý,Osobní,1,49.332695,17.989061,https://www.sreality.cz/detail/prodej/byt/2+1/vsetin-rokytnice-okruzni/1077830476
6900000,Děčín,4+1,156,Po rekonstrukci,Osobní,1,50.774609,14.197609,https://www.sreality.cz/detail/prodej/byt/4+1/decin-decin-iv-podmokly-husovo-nam-/623797068
4200000,Hodonín,4+1,78,Velmi dobrý,Osobní,0,48.857822,17.131456,https://www.sreality.cz/detail/prodej/byt/4+1/hodonin-hodonin-g--preissove/3802669900
8999000,Praha 10,2+kk,52,Velmi dobrý,Družstevní,1,50.067547,14.554193,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-mecholupy-honzikova/3027895116
6850000,Praha 6,2+kk,39,Po rekonstrukci,Osobní,0,50.094849,14.34823,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-veleslavin-veleslavinska/2626315084
3160000,Náchod,3+1,71,Velmi dobrý,Družstevní,1,50.408318,16.156679,https://www.sreality.cz/detail/prodej/byt/3+1/nachod-stare-mesto-nad-metuji-prazska/2284741452
5500000,Ostatní,3+1,73,Velmi dobrý,Osobní,1,49.148205,17.005659,https://www.sreality.cz/detail/prodej/byt/3+1/bucovice-bucovice-mirova/1851679564
5900000,Nymburk,2+kk,63,Ve výstavbě,Osobní,1,50.228607,14.877107,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-/567591756
7970000,Nymburk,3+kk,110,Ve výstavbě,Osobní,1,50.228607,14.877107,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/2409939788
4390000,Přerov,3+1,76,Velmi dobrý,Osobní,0,49.453915,17.440197,https://www.sreality.cz/detail/prodej/byt/3+1/prerov-prerov-i-mesto-fugnerova/3570737996
9600000,Praha 9,2+kk,55,Velmi dobrý,Osobní,1,50.112167,14.513854,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-strnadovych/1631327052
8070000,Nymburk,3+kk,76,Ve výstavbě,Osobní,0,50.228607,14.877107,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/859927372
6510000,Nymburk,3+kk,63,Ve výstavbě,Osobní,1,50.228607,14.877107,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/2957079372
4950000,Trutnov,2+kk,65,Po rekonstrukci,Osobní,0,50.563644,15.911125,https://www.sreality.cz/detail/prodej/byt/2+kk/trutnov-stredni-predmesti-veleslavinova/473424716
3490000,Teplice,3+1,70,Velmi dobrý,Družstevní,1,50.637794,13.811645,https://www.sreality.cz/detail/prodej/byt/3+1/teplice-teplice-svojsikova/4133380940
5446800,Ostrava,2+kk,54,Velmi dobrý,Osobní,1,49.781616,18.226101,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-vyskovice-stankova/1432249164
2990000,Prachatice,3+1,75,Velmi dobrý,Osobní,0,48.899174,13.997169,https://www.sreality.cz/detail/prodej/byt/3+1/kristanov-arnostov-/2008699468
7000000,Břeclav,3+1,133,Dobrý,Osobní,0,48.757385,16.881746,https://www.sreality.cz/detail/prodej/byt/3+1/breclav-breclav-cermakova/1113482060
11570000,Praha 5,4+1,83,Velmi dobrý,Osobní,1,50.041878,14.324312,https://www.sreality.cz/detail/prodej/byt/4+1/praha-stodulky-bellusova/1858339660
4390000,Jablonec nad Nisou,2+1,50,Velmi dobrý,Osobní,1,50.718307,15.18385,https://www.sreality.cz/detail/prodej/byt/2+1/jablonec-nad-nisou-jablonec-nad-nisou-vlastovci/595620684
2150000,Ostatní,1+1,23,Velmi dobrý,Osobní,0,49.70042,15.276058,https://www.sreality.cz/detail/prodej/byt/1+1/ledec-nad-sazavou-ledec-nad-sazavou-marie-majerove/877552460
5189000,Praha 4,5+kk,113,Velmi dobrý,Družstevní,1,50.035149,14.505833,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-chodov-/2676609868
9600000,Praha 9,3+kk,75,Rezervováno,Osobní,1,50.121449,14.500376,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-prosek-jablonecka/3515773772
3490000,Šumperk,3+1,89,Před rekonstrukcí,Osobní,0,49.912148,16.932598,https://www.sreality.cz/detail/prodej/byt/3+1/sudkov-sudkov-/3212731212
4990000,Teplice,2+kk,50,Novostavba,Osobní,1,50.624992,13.817325,https://www.sreality.cz/detail/prodej/byt/2+kk/teplice-teplice-novoveska/3335091020
14990000,Ostatní,4+kk,129,Velmi dobrý,Osobní,0,50.161373,14.382207,https://www.sreality.cz/detail/prodej/byt/4+kk/roztoky-roztoky-lidicka/3934151500
8000000,Praha 10,2+1,57,Po rekonstrukci,Osobní,0,50.052959,14.541753,https://www.sreality.cz/detail/prodej/byt/2+1/praha-hostivar-plukovnika-mraze/645817164
2600000,Ostatní,1+1,56,Po rekonstrukci,Osobní,0,49.547878,18.212433,https://www.sreality.cz/detail/prodej/byt/1+1/frenstat-pod-radhostem-frenstat-pod-radhostem-nam--miru/1467900748
3090000,Ostatní,2+1,56,Velmi dobrý,Osobní,0,49.77174,18.311007,https://www.sreality.cz/detail/prodej/byt/2+1/vratimov-vratimov-husova/293495628
8840000,Kolín,3+kk,105,Velmi dobrý,Osobní,1,50.038689,15.225199,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-v-palavska/460219212
1790000,Opava,3+1,72,Dobrý,Družstevní,0,49.958622,17.689222,https://www.sreality.cz/detail/prodej/byt/3+1/velke-heraltice-kosetice-/2422440780
1250000,Ostatní,1+kk,33,Po rekonstrukci,Družstevní,0,49.878586,18.436346,https://www.sreality.cz/detail/prodej/byt/1+kk/orlova-lutyne-f--s--tumy/3142452044
11690000,Praha 1,2+1,69,Velmi dobrý,Osobní,0,50.078072,14.423949,https://www.sreality.cz/detail/prodej/byt/2+1/praha-nove-mesto-reznicka/3563787596
3300000,Ostatní,3+1,71,Před rekonstrukcí,Osobní,1,48.765594,14.028741,https://www.sreality.cz/detail/prodej/byt/3+1/horni-plana-horni-plana-sidliste-miru/1222120268
1795000,Karviná,2+1,51,Velmi dobrý,Družstevní,1,49.864384,18.556519,https://www.sreality.cz/detail/prodej/byt/2+1/karvina-hranice-bratr--veverkovych/3212182348
5290000,Olomouc,3+1,74,Velmi dobrý,Osobní,0,49.592739,17.286263,https://www.sreality.cz/detail/prodej/byt/3+1/olomouc-hodolany-purkynova/1887023948
8990000,Olomouc,2+kk,83,Novostavba,Osobní,1,49.582638,17.219761,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-nova-ulice-hnevotinska/3677315916
2990000,Kroměříž,3+kk,66,Dobrý,Osobní,0,49.297852,17.39312,https://www.sreality.cz/detail/prodej/byt/3+kk/kromeriz-kromeriz-/2188321612
2950000,Karviná,2+kk,55,Po rekonstrukci,Družstevní,0,49.849003,18.553783,https://www.sreality.cz/detail/prodej/byt/2+kk/karvina-raj-brezova/1486840652
7275050,Znojmo,2+kk,66,Ve výstavbě,Osobní,1,48.841389,16.065613,https://www.sreality.cz/detail/prodej/byt/2+kk/znojmo-znojmo-holandska/144663372
1890000,Ostatní,2+1,48,Velmi dobrý,Osobní,0,50.541691,13.778576,https://www.sreality.cz/detail/prodej/byt/2+1/bilina-prazske-predmesti-aleska/1772053324
4290000,Uherské Hradiště,2+1,52,Velmi dobrý,Osobní,1,49.066853,17.447174,https://www.sreality.cz/detail/prodej/byt/2+1/uherske-hradiste-uherske-hradiste-stepnicka/1504654156
3350000,Přerov,2+1,48,Velmi dobrý,Osobní,0,49.452579,17.470343,https://www.sreality.cz/detail/prodej/byt/2+1/prerov-prerov-i-mesto-optiky/3953091404
8390000,Praha 5,2+kk,59,V rekonstrukci,Osobní,0,50.065289,14.393119,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-vaclavce/1306420044
5990000,Praha 3,1+kk,23,Po rekonstrukci,Osobní,0,50.080555,14.452493,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-ondrickova/1673356108
16990000,Plzeň,4+kk,155,Velmi dobrý,Osobní,1,49.734894,13.370425,https://www.sreality.cz/detail/prodej/byt/4+kk/plzen-jizni-predmesti-klatovska-trida/101606220
3260000,Sokolov,4+1,81,Dobrý,Osobní,0,50.17709,12.663655,https://www.sreality.cz/detail/prodej/byt/4+1/sokolov-sokolov-sokolovska/3504341836
8640000,Kolín,3+kk,105,Velmi dobrý,Osobní,1,50.038689,15.225199,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-v-palavska/2159829836
2800000,Ostatní,2+1,51,Dobrý,Osobní,1,50.132568,16.178202,https://www.sreality.cz/detail/prodej/byt/2+1/castolovice-castolovice-u-konopace/1999430476
24990000,Praha 5,4+kk,109,Novostavba,Osobní,1,50.067787,14.404333,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-toyen/3571123020
6990000,Ostatní,4+kk,100,Rezervováno,Osobní,1,48.985241,17.390766,https://www.sreality.cz/detail/prodej/byt/4+kk/uhersky-ostroh-uhersky-ostroh-komenskeho/294609740
7490000,Ostatní,5+kk,99,Po rekonstrukci,Osobní,1,48.985241,17.390766,https://www.sreality.cz/detail/prodej/byt/5+kk/uhersky-ostroh-uhersky-ostroh-komenskeho/646931276
4090000,Tachov,4+1,87,Velmi dobrý,Osobní,0,49.790058,12.640748,https://www.sreality.cz/detail/prodej/byt/4+1/tachov-tachov-jana-ziky/280978252
4990000,Ostatní,2+1,55,Velmi dobrý,Osobní,1,50.251511,14.519396,https://www.sreality.cz/detail/prodej/byt/2+1/neratovice-neratovice-kojeticka/4022297420
19890000,Praha,4+1,90,Po rekonstrukci,Osobní,1,50.071625,14.436094,https://www.sreality.cz/detail/prodej/byt/4+1/praha-vinohrady-zahrebska/2256827212
7500000,Ústí nad Labem,4+1,107,Rezervováno,Osobní,1,50.67057,14.02829,https://www.sreality.cz/detail/prodej/byt/4+1/usti-nad-labem-usti-nad-labem-centrum-emy-destinove/1740596044
2630000,Karviná,4+1,70,Velmi dobrý,Osobní,1,49.854008,18.541691,https://www.sreality.cz/detail/prodej/byt/4+1/karvina--/901673804
6300000,Kroměříž,5+1,135,Velmi dobrý,Osobní,1,49.301899,17.40279,https://www.sreality.cz/detail/prodej/byt/5+1/kromeriz-kromeriz-nadrazni/3619644236
4150000,Ústí nad Labem,4+1,79,Rezervováno,Osobní,1,50.67469,14.04564,https://www.sreality.cz/detail/prodej/byt/4+1/usti-nad-labem-severni-terasa-pincova/2693751628
5280000,Znojmo,2+kk,47,Ve výstavbě,Osobní,1,48.841389,16.065613,https://www.sreality.cz/detail/prodej/byt/2+kk/znojmo-znojmo-holandska/1303339852
3490000,Ostrava,1+1,37,Velmi dobrý,Osobní,0,49.825062,18.259342,https://www.sreality.cz/detail/prodej/byt/1+1/ostrava-marianske-hory-cottonove/1705993036
2729000,Jičín,3+1,70,Před rekonstrukcí,Osobní,1,50.326607,15.322049,https://www.sreality.cz/detail/prodej/byt/3+1/vrsce-vrsce-/2125423436
10364700,Znojmo,3+kk,95,Ve výstavbě,Osobní,1,48.841389,16.065613,https://www.sreality.cz/detail/prodej/byt/3+kk/znojmo-znojmo-holandska/1722770252
3790000,Žďár nad Sázavou,2+kk,62,Rezervováno,Družstevní,1,49.382397,15.974512,https://www.sreality.cz/detail/prodej/byt/2+kk/lavicky-lavicky-/1786737484
7250000,Ostatní,3+1,75,Dobrý,Osobní,1,50.189121,14.647366,https://www.sreality.cz/detail/prodej/byt/3+1/brandys-nad-labem-stara-boleslav-brandys-nad-labem-sidliste-bss/2917098316
2595000,Ostatní,2+1,63,Dobrý,Osobní,0,48.996296,15.357692,https://www.sreality.cz/detail/prodej/byt/2+1/slavonice-slavonice-brnenska/3000984396
4990000,Litoměřice,2+kk,62,Velmi dobrý,Osobní,0,50.538139,14.130535,https://www.sreality.cz/detail/prodej/byt/2+kk/litomerice-predmesti-palachova/145711948
10450000,Praha 9,2+kk,43,Novostavba,Osobní,1,50.103859,14.508809,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-pod-harfou/2816435020
8590000,Praha,2+kk,53,Velmi dobrý,Osobní,1,50.060722,14.226945,https://www.sreality.cz/detail/prodej/byt/2+kk/chyne--/4041171788
3120000,Ústí nad Labem,2+1,61,Velmi dobrý,Osobní,0,50.653008,14.046101,https://www.sreality.cz/detail/prodej/byt/2+1/usti-nad-labem-strekov-trebizskeho/3905905484
5450000,Trutnov,3+1,125,Novostavba,Osobní,0,50.591675,15.881508,https://www.sreality.cz/detail/prodej/byt/3+1/trutnov-horni-stare-mesto-horska/4211745612
5499000,Olomouc,2+kk,62,Velmi dobrý,Osobní,1,49.575043,17.249304,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-nove-sady-druzebni/3800630092
18280000,Praha 6,2+kk,67,Velmi dobrý,Osobní,1,50.087605,14.375051,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-brevnov-radimova/3503252300
4567000,Plzeň,2+1,52,Velmi dobrý,Osobní,0,49.732765,13.372584,https://www.sreality.cz/detail/prodej/byt/2+1/plzen-jizni-predmesti-alesova/1154442060
3100000,Trutnov,2+kk,45,Po rekonstrukci,Osobní,0,50.588539,15.8839,https://www.sreality.cz/detail/prodej/byt/2+kk/trutnov-horni-stare-mesto-horska/979858252
4666000,Klatovy,2+1,55,Velmi dobrý,Osobní,1,49.137432,13.235201,https://www.sreality.cz/detail/prodej/byt/2+1/zelezna-ruda--/3660215116
8890000,Hradec Králové,3+kk,102,Velmi dobrý,Osobní,1,50.184929,15.826511,https://www.sreality.cz/detail/prodej/byt/3+kk/hradec-kralove-trebes-labska-louka/3570676556
5990000,Jihlava,3+1,70,Dobrý,Osobní,1,49.40765,15.567463,https://www.sreality.cz/detail/prodej/byt/3+1/jihlava-jihlava-s--k--neumanna/3808523084
2990000,Praha 6,2+kk,59,Novostavba,Družstevní,1,50.091721,14.298609,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-ruzyne-huppnerova/3471795020
6450000,Praha 7,1+kk,28,Projekt,Osobní,0,50.101978,14.451362,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-holesovice-tusarova/4094591820
4690000,Pelhřimov,3+1,64,Dobrý,Osobní,1,49.432636,15.211927,https://www.sreality.cz/detail/prodej/byt/3+1/pelhrimov-pelhrimov-bozeny-nemcove/2599379788
5802992,Ostrava,2+kk,56,Po rekonstrukci,Osobní,1,49.866421,18.261461,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-petrkovice-pod-landekem/4284552012
2667584,Ostrava,1+kk,28,Po rekonstrukci,Osobní,0,49.866421,18.261461,https://www.sreality.cz/detail/prodej/byt/1+kk/ostrava-petrkovice-pod-landekem/1482756940
7150000,Praha 5,1+kk,39,Novostavba,Osobní,1,50.039875,14.317654,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stodulky-na-vyrovne/2854183756
5700000,Ostatní,3+1,101,Po rekonstrukci,Osobní,1,50.359497,16.153502,https://www.sreality.cz/detail/prodej/byt/3+1/nove-mesto-nad-metuji-nove-mesto-nad-metuji-u-lipy/2391794508
15890000,Praha 1,2+kk,54,Velmi dobrý,Osobní,1,50.087452,14.398458,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-mala-strana-vlasska/1123017548
3440000,Hodonín,2+1,44,Po rekonstrukci,Osobní,0,48.851868,17.134754,https://www.sreality.cz/detail/prodej/byt/2+1/hodonin-hodonin-ocovska/2082939724
6900000,Praha,1+kk,24,Ve výstavbě,Osobní,1,50.056904,14.400695,https://www.sreality.cz/detail/prodej/byt/1+kk/praha--nad-kesnerkou/1803391820
5780000,Hradec Králové,2+kk,50,Dobrý,Osobní,0,50.199959,15.840352,https://www.sreality.cz/detail/prodej/byt/2+kk/hradec-kralove-novy-hradec-kralove-durychova/2132763468
4400000,Ostatní,4+1,78,Velmi dobrý,Osobní,1,50.389095,13.269479,https://www.sreality.cz/detail/prodej/byt/4+1/kadan-kadan-husova/1092576076
1990000,Ostatní,3+1,79,Velmi dobrý,Družstevní,1,50.686157,13.881589,https://www.sreality.cz/detail/prodej/byt/3+1/krupka-marsov-karla-capka/387933004
4990000,Plzeň,2+1,59,Velmi dobrý,Osobní,1,49.754501,13.377062,https://www.sreality.cz/detail/prodej/byt/2+1/plzen-severni-predmesti-krizkova/1101206348
5490000,Olomouc,2+1,72,Dobrý,Osobní,0,49.585243,17.241762,https://www.sreality.cz/detail/prodej/byt/2+1/olomouc-nova-ulice-wolkerova/873423692
4280000,Jablonec nad Nisou,2+1,65,Velmi dobrý,Osobní,0,50.781914,15.231464,https://www.sreality.cz/detail/prodej/byt/2+1/josefuv-dul--/1376740172
5221850,Ostrava,3+kk,57,Velmi dobrý,Osobní,1,49.825809,18.267975,https://www.sreality.cz/detail/prodej/byt/3+kk/ostrava-moravska-ostrava-hornicka/339047244
3135000,Hradec Králové,5+1,138,Před rekonstrukcí,Osobní,0,50.12558,15.501251,https://www.sreality.cz/detail/prodej/byt/5+1/klamos-klamos-/1444897612
6850000,Praha 6,2+kk,34,Po rekonstrukci,Osobní,1,50.134766,14.383578,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-sedlec-suchdolska/1085616972
4200000,Ostatní,2+1,64,Velmi dobrý,Osobní,0,49.573517,13.328153,https://www.sreality.cz/detail/prodej/byt/2+1/prestice-prestice-cervenkova/994009932
3800000,České Budějovice,1+kk,27,Novostavba,Osobní,0,48.966576,14.504879,https://www.sreality.cz/detail/prodej/byt/1+kk/ceske-budejovice-ceske-budejovice-5-ledenicka/2587845452
9390000,Praha 5,2+kk,79,Po rekonstrukci,Osobní,1,49.974075,14.394288,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-hauptova/4040479564
7143400,Ostatní,3+kk,84,Velmi dobrý,Osobní,1,50.622478,15.617266,https://www.sreality.cz/detail/prodej/byt/3+kk/vrchlabi-vrchlabi-papirenska/3785233228
6950000,Praha 5,2+kk,48,Po rekonstrukci,Osobní,1,49.972733,14.392436,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-elisky-premyslovny/3640030028
5921600,Mladá Boleslav,2+kk,61,Novostavba,Osobní,1,50.401299,14.886973,https://www.sreality.cz/detail/prodej/byt/2+kk/mlada-boleslav-cejeticky-bezdecinska/2624713292
4590000,Písek,2+kk,46,Velmi dobrý,Osobní,1,49.308712,14.128503,https://www.sreality.cz/detail/prodej/byt/2+kk/pisek-vaclavske-predmesti-zatavske-nabr-/1933534028
4290000,Příbram,2+1,45,Velmi dobrý,Osobní,0,49.674301,13.981572,https://www.sreality.cz/detail/prodej/byt/2+1/pribram-pribram-v-zdabor-sachetni/674194252
3800000,Praha 5,2+kk,52,Novostavba,Družstevní,1,50.047573,14.299436,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-trebonice-thomasova/204432204
12160000,Semily,3+kk,76,Ve výstavbě,Osobní,1,50.726707,15.46431,https://www.sreality.cz/detail/prodej/byt/3+kk/rokytnice-nad-jizerou-horni-rokytnice-/3446305612
5650000,Chomutov,3+kk,86,Novostavba,Osobní,0,50.485954,13.480505,https://www.sreality.cz/detail/prodej/byt/3+kk/vrskman-zajecice-/2083251020
5850000,Chomutov,3+kk,86,Novostavba,Osobní,0,50.485954,13.480505,https://www.sreality.cz/detail/prodej/byt/3+kk/vrskman-zajecice-/1277944652
3460000,Ostatní,2+1,66,Velmi dobrý,Osobní,0,50.755543,14.55711,https://www.sreality.cz/detail/prodej/byt/2+1/novy-bor-novy-bor-palackeho-namesti/4077241164
5590000,Olomouc,2+kk,54,Po rekonstrukci,Osobní,0,49.597088,17.274855,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-olomouc-jeremenkova/4006245196
3560000,Ostatní,2+1,67,Dobrý,Osobní,0,50.755543,14.55711,https://www.sreality.cz/detail/prodej/byt/2+1/novy-bor-novy-bor-palackeho-namesti/1773482828
7490000,Ostatní,2+1,66,Velmi dobrý,Osobní,1,49.989704,14.603032,https://www.sreality.cz/detail/prodej/byt/2+1/nupaky-nupaky-lucni/3914122060
2665000,Cheb,1+1,68,Rezervováno,Osobní,0,50.071049,12.365661,https://www.sreality.cz/detail/prodej/byt/1+1/cheb-cheb-vancurova/1445946188
6958440,Hodonín,4+kk,102,Ve výstavbě,Osobní,1,48.849983,17.13105,https://www.sreality.cz/detail/prodej/byt/4+kk/hodonin-hodonin-komenskeho/149758796
15700000,Praha 1,3+kk,73,Dobrý,Osobní,0,50.078045,14.424421,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-reznicka/3677573964
8500000,Praha 4,3+1,69,Před rekonstrukcí,Osobní,1,50.022499,14.513288,https://www.sreality.cz/detail/prodej/byt/3+1/praha-chodov-zdimericka/2498585420
2450000,Louny,1+1,35,Velmi dobrý,Osobní,1,50.356014,13.784829,https://www.sreality.cz/detail/prodej/byt/1+1/louny-louny-premyslovcu/791892812
16100000,Praha 4,3+kk,74,Ve výstavbě,Osobní,1,50.030807,14.502936,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-starochodovska/2708546380
3500000,Olomouc,1+1,36,Dobrý,Osobní,1,49.575779,17.249868,https://www.sreality.cz/detail/prodej/byt/1+1/olomouc-nove-sady-druzebni/1628001100
5950000,Jindřichův Hradec,2+kk,49,Novostavba,Osobní,1,48.852718,14.900529,https://www.sreality.cz/detail/prodej/byt/2+kk/dvory-nad-luznici--/3727905612
