price,area,outdoor,mhd_vzdalenost_metry,rooms,has_kk,city_filtered_Brno,city_filtered_Karlovy Vary,city_filtered_Olomouc,city_filtered_Ostatní,city_filtered_Ostrava,city_filtered_Plzeň,city_filtered_Praha,city_filtered_Praha 10,city_filtered_Praha 3,city_filtered_Praha 4,city_filtered_Praha 5,city_filtered_Praha 6,city_filtered_Praha 8,city_filtered_Praha 9,city_filtered_České Budějovice,ownership_Družstevní,ownership_Osobní,ownership_Státní/obecní,condition_Dobrý,condition_Novostavba,condition_Po rekonstrukci,condition_Prodáno,condition_Projekt,condition_Před rekonstrukcí,condition_Rezervováno,condition_V rekonstrukci,condition_Ve výstavbě,condition_Velmi dobrý,condition_Špatný,url
13055000,65,1,230.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-michelskeho-mlyna/4214059596
2960000,55,1,32.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/praha-hlubocepy-gollove/188703564
10504000,50,0,148.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-ovenecka/41866060
8412918,81,1,409.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/trebon-trebon-ii-svobody/1301214028
8445422,90,1,409.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/trebon-trebon-ii-svobody/498004812
3620000,80,1,32.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-gollove/3596575564
2049000,26,1,347.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha--bessemerova/1247023948
2750000,56,0,222.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/chomutov-chomutov-sporicka/849040204
8925000,80,0,103.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-povel-loudova/4072149836
10655147,67,1,409.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/trebon-trebon-ii-svobody/3933172556
6495000,53,0,103.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-povel-loudova/1387795276
6520000,53,0,103.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-povel-loudova/850924364
8935000,80,0,103.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-povel-loudova/45617996
6450000,53,0,103.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-povel-loudova/2646086476
5245000,79,0,231.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/slatinany-slatinany-na-ostrove/2426098508
6353466,53,0,103.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-povel-loudova/2360873804
9385000,80,0,103.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-povel-loudova/3166180172
6435000,53,0,103.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-povel-loudova/3988263756
8935000,80,0,103.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-povel-loudova/2830635852
4750000,73,0,82.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/opava-predmesti-tomaskova/2938110796
8840000,80,0,103.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-povel-loudova/3484947276
2200000,67,1,6.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/usti-nad-labem-nestemice-seifertova/3063632716
5812796,23,1,138.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-chodov-leopoldova/2711311180
10900000,72,0,154.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-na-rovnosti/2018136652
6288000,76,1,70.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-severni-predmesti-krizkova/2748060492
6300000,64,0,53.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/stary-materov-stary-materov-/2920289100
8888888,107,1,30.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+1/kladno-kladno-rooseveltova/3298513740
8290000,56,0,104.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/ricany-ricany-siroka/3754845004
5700000,54,0,149.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/ceske-budejovice-ceske-budejovice-3-holeckova/3046855500
15990000,76,1,202.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-fabianove/1702323020
4300000,71,0,23.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/chomutov-chomutov-kadanska/1201361740
6950000,58,1,30.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/vrchlabi--/338399820
8071910,44,1,63.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostivar-prazska/2301805132
15078500,77,1,60.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-prazska/2654126668
11775870,55,1,22.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-brevnov-u-petrin/1758778188
8045703,44,1,63.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostivar-prazska/161661516
6290000,41,1,70.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+1/brno-veveri-kotlarska/3491246924
2472000,51,0,627.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/solenice-solenice-/1063768908
9728971,53,1,228.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-leopoldova/244011852
2790000,65,1,248.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem-mojzir-peskova/1372128076
15990000,102,1,188.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hlubocepy-ondrakove/4161708876
5199000,61,1,142.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/plzen-vychodni-predmesti-rychtarikova/3196916556
4390000,51,0,149.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-jizni-predmesti-karlova/423064396
13470000,82,1,350.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-ujezd-u-pruhonic-na-krtine/2847626060
9590000,74,1,225.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/ptice-ptice-uvoz/4210193228
9363518,76,1,88.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/kralupy-nad-vltavou-kralupy-nad-vltavou-husova/1112699724
2890000,49,0,60.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+1/ostrava-moravska-ostrava-28--rijna/4203021132
2550000,31,0,63.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+kk/prerov-prerov-i-mesto-komenskeho/3401765708
2550000,40,0,113.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/1+1/nachod-stare-mesto-nad-metuji-ceskoskalicka/2865562444
3650000,54,0,131.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/trutnov-stredni-predmesti-prochazkova/957956940
9199000,44,1,124.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-staropramenna/4109398860
4470000,69,0,63.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/prerov-prerov-i-mesto-komenskeho/969069388
9763662,154,1,267.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/ceske-budejovice-ceske-budejovice-2-/2114688332
12271000,98,1,58.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/olomouc-nova-ulice-trida-jiriho-pelikana/276653388
6812100,83,1,48.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/teplice-teplice-novoveska/278307404
4887500,63,1,48.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/teplice-teplice-novoveska/3282477644
9252000,80,1,58.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/olomouc-nova-ulice-trida-jiriho-pelikana/2440737356
4393200,56,1,93.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/teplice-teplice-novoveska/647033420
7950000,44,0,41.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-strakonicka/2776126284
8337644,134,1,267.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-2-m--horakove/1581093708
22800000,120,1,91.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-ruzyne-pod-karlovarskou-silnici/3233833804
13300000,95,1,412.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-pitkovice-k-dalnici/2934461260
2990000,69,0,231.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/cesky-tesin-cesky-tesin-slezska/470307660
5000000,74,1,167.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/liberec-liberec-vi-rochlice-dobiasova/3962008396
10350000,115,1,111.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-moravska-ostrava-biskupska/2241090380
3490000,44,0,95.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/mohelnice-mohelnice-zamecnicka/4078519116
3186000,54,0,188.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/vimperk-vimperk-ii-jircharska/2785686348
3600000,70,1,383.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-zabreh-bedrnova/3273442124
1799000,51,0,508.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/bukovany-bukovany-/790184780
3800000,46,1,167.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/plana-nad-luznici-plana-nad-luznici-pricna/1479832396
6499000,62,1,374.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/libcice-nad-vltavou-libcice-nad-vltavou-pod-saharou/2149139276
7390000,78,0,224.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/chrast-chrast-druzstevni/2596807500
2790000,41,0,90.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/usti-nad-labem-klise-klisska/833692492
6424400,88,1,178.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/lazne-belohrad--lazenska/102318924
5795000,38,0,66.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/1+kk/tabor-tabor-bechynska/3529970508
4200000,38,0,197.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/hradec-kralove-slezske-predmesti-jecna/1142506316
7125000,49,0,102.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-zabehlicka/1630081868
6120000,60,0,192.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/velke-prilepy--/2916672844
7461500,44,0,392.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-9-/1115759948
7206016,45,0,392.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-9-/1962673484
12990000,115,0,157.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-pod-kotlaskou/1612473164
3900000,80,1,81.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-marianske-hory-nivnicka/1427718988
6900000,64,1,368.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/turnov-turnov-slunecna/1057571660
1460000,33,0,415.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/1+kk/most-most-ceska/2819179340
1560000,34,0,212.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/1+kk/most-most-komoranska/940131148
1500000,77,1,21.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+1/mezimesti-mezimesti-5--kvetna/3258086220
28950000,122,1,103.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-mala-strana-tomasska/2872955724
7580000,56,1,181.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/liberec-liberec-iv-perstyn-na-perstyne/2477482572
3221500,51,0,57.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/doksy-doksy-sokolska/1454383948
6450000,72,0,110.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/praha-michle-jaurisova/755581772
4999000,114,0,78.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/jablonec-nad-nisou-jablonec-nad-nisou-vysoka/4196012876
9476000,43,0,98.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-belehradska/3323884364
7150000,49,1,86.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/prezletice-prezletice-pod-zahrady/795022156
11900000,89,1,177.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-pitkovice-pychavkova/3275031372
4690000,23,0,277.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-jinonice-peroutkova/729310028
7590000,50,0,219.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+1/praha-hloubetin-sadska/2648208204
27390000,144,0,154.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/4+1/praha-stare-mesto-betlemska/895243084
6450000,90,1,145.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/velvary-velvary-chrzinska/3607515980
4500000,35,1,9.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/1+kk/bilovice-nad-svitavou-bilovice-nad-svitavou-sebelova/388920140
5995152,87,1,389.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+kk/nepomuk-nepomuk-visnovka/822690636
7990000,123,1,217.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/4+1/nelahozeves-nelahozeves-nadrazni/2076529484
9190000,83,1,135.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/pardubice-zelene-predmesti-pichlova/2231976780
6050000,64,1,35.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/znojmo--/434058060
5650000,62,1,612.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/2+kk/znojmo-znojmo-smutneho/1707299660
5790000,73,1,153.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/olomouc-hodolany-tr--kosmonautu/1647731532
8999000,69,0,127.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/praha-vrsovice-karpatska/683955020
8990000,76,0,268.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+kk/hustopece-hustopece-dukelske-nam-/2748908364
5900000,72,1,81.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,https://www.sreality.cz/detail/prodej/byt/3+1/mlada-boleslav-mlada-boleslav-ii-namesti-miru/3727246156
4490000,60,0,36.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/litomerice-pokratice-pokraticka/1228489548
2790000,73,1,210.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/3+1/hroznetin-hroznetin-sidliste/1651450700
9990000,69,0,152.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sreality.cz/detail/prodej/byt/2+1/praha-holesovice-bubenska/3502789452
